City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
607,vila do maio,15.1333,-23.2167,80.6,47,58,18.41,CV,2021-01-23 17:48:51
608,cuamba,-14.8031,36.5372,69.6,94,100,1.07,MZ,2021-01-23 17:48:51
609,micheweni,-4.9667,39.8333,80.42,81,74,13.13,TZ,2021-01-23 17:48:51
610,kumba,4.6363,9.4469,79.56,67,57,3.4,CM,2021-01-23 17:48:51
611,zyryanovsk,49.7386,84.2719,3.07,93,100,0.34,KZ,2021-01-23 17:48:52
612,fuyu,45.1833,124.8167,9.82,92,3,7.25,CN,2021-01-23 17:48:52
613,ixtapa,20.7,-105.2,75.2,64,1,4.61,MX,2021-01-23 17:46:33
614,emerald,-23.5333,148.1667,71.6,73,0,5.75,AU,2021-01-23 17:48:52
615,ulaangom,49.9811,92.0667,3.7,93,100,0.47,MN,2021-01-23 17:48:52
616,sovetskiy,61.3614,63.5842,-34.98,82,0,3.13,RU,2021-01-23 17:48:52
617,esfarayen,37.0765,57.5101,19.4,79,0,2.3,IR,2021-01-23 17:48:53
618,tamale,9.4008,-0.8393,89.64,11,8,6.08,GH,2021-01-23 17:46:11
619,kattivakkam,13.2167,80.3167,75.2,83,20,6.42,IN,2021-01-23 17:48:53
620,dehloran,32.6941,47.2679,52.93,40,0,2.17,IR,2021-01-23 17:48:53
621,udachnyy,66.4167,112.4,-41.24,79,92,2.64,RU,2021-01-23 17:48:53
622,okakarara,-20.5833,17.4333,73.0,80,100,7.87,NA,2021-01-23 17:48:53
623,gravdal,68.1214,13.5031,21.6,91,70,9.98,NO,2021-01-23 17:48:54
624,san vicente,-26.6167,-54.1333,77.92,89,44,2.93,AR,2021-01-23 17:45:13
625,komsomolskiy,40.4272,71.7189,26.6,46,99,2.3,UZ,2021-01-23 17:48:54
626,beipiao,41.7919,120.7792,19.42,85,43,1.77,CN,2021-01-23 17:48:54
627,guerrero negro,27.9769,-114.0611,62.17,62,78,3.51,MX,2021-01-23 17:48:54
628,pangoa,-12.1167,-73.0,74.59,92,86,3.11,PE,2021-01-23 17:48:54
629,fort nelson,58.8053,-122.7002,1.4,78,90,5.75,CA,2021-01-23 17:45:08
630,gazli,40.1333,63.45,28.38,89,3,5.55,UZ,2021-01-23 17:48:55
631,batagay-alyta,67.8006,130.4114,-40.38,75,32,1.1,RU,2021-01-23 17:48:55
632,baykit,61.67,96.37,-32.49,78,100,2.13,RU,2021-01-23 17:48:55
633,atar,20.5169,-13.0499,82.38,12,17,10.87,MR,2021-01-23 17:48:55
634,redmond,47.674,-122.1215,36.0,82,0,2.04,US,2021-01-23 17:47:31
635,taldan,53.6667,124.8,-20.58,85,1,3.44,RU,2021-01-23 17:48:56
636,ondjiva,-17.0667,15.7333,75.96,30,80,4.43,AO,2021-01-23 17:48:56
637,at-bashi,41.1702,75.8106,2.41,85,99,1.59,KG,2021-01-23 17:48:56
638,hovd,48.0056,91.6419,9.79,83,100,0.25,MN,2021-01-23 17:48:56
639,bandar-e lengeh,26.5579,54.8807,62.6,23,10,9.22,IR,2021-01-23 17:48:56
640,biltine,14.5333,20.9167,77.79,16,57,8.19,TD,2021-01-23 17:48:56
641,ust-maya,60.4167,134.5333,-48.77,75,90,2.84,RU,2021-01-23 17:48:57
642,coldwater,41.9403,-85.0005,28.4,59,40,5.75,US,2021-01-23 17:45:48
643,umm lajj,25.0213,37.2685,73.24,53,0,10.2,SA,2021-01-23 17:48:57
644,sao felix do xingu,-6.6447,-51.995,90.0,50,34,6.33,BR,2021-01-23 17:48:57
645,marrakesh,31.6315,-8.0083,69.8,49,0,4.61,MA,2021-01-23 17:44:52
646,aldama,22.9167,-98.0667,79.0,58,39,5.01,MX,2021-01-23 17:48:57
647,san jose,37.3394,-121.895,48.99,81,75,6.91,US,2021-01-23 17:45:02
648,thyboron,56.6985,8.2124,37.0,91,100,14.79,DK,2021-01-23 17:48:58
649,oberndorf,48.2905,8.5722,32.0,10,100,12.3,DE,2021-01-23 17:48:58
650,taos,36.4072,-105.5731,37.4,75,75,9.22,US,2021-01-23 17:48:58
651,medicine hat,50.0501,-110.6683,19.99,86,90,2.3,CA,2021-01-23 17:46:41
652,zhigalovo,54.8097,105.1578,-3.17,88,100,1.7,RU,2021-01-23 17:48:58
653,tomorkeny,46.6172,20.0436,48.99,82,100,15.12,HU,2021-01-23 17:48:58
654,marawi,7.9986,124.2928,75.0,93,100,4.0,PH,2021-01-23 17:48:59
655,camopi,3.1655,-52.3158,79.5,91,62,4.12,GF,2021-01-23 17:48:59
656,atasu,48.6814,71.6433,-5.35,92,68,4.41,KZ,2021-01-23 17:48:59
657,panaba,21.2833,-88.2667,83.03,56,1,6.13,MX,2021-01-23 17:48:59
658,hargeysa,9.56,44.065,59.49,78,87,14.74,SO,2021-01-23 17:48:59
659,halmstad,56.6745,12.8568,37.0,93,75,8.05,SE,2021-01-23 17:46:03
660,dire,12.2833,-10.9667,90.81,11,87,2.42,ML,2021-01-23 17:49:00
661,palasa,18.7667,84.4167,71.44,86,23,2.98,IN,2021-01-23 17:49:00
662,svetlaya,46.5389,138.3297,16.48,82,81,6.85,RU,2021-01-23 17:49:00
663,kampene,-3.6,26.6667,70.92,93,97,1.14,CD,2021-01-23 17:47:16
664,ulladulla,-35.35,150.4667,71.6,94,40,4.16,AU,2021-01-23 17:49:00
665,staryy nadym,65.6118,72.6842,-43.35,81,25,4.38,RU,2021-01-23 17:49:00
666,tambura,5.6,27.4667,81.05,29,69,5.79,SS,2021-01-23 17:49:01
667,nizwa,22.9333,57.5333,59.49,48,0,1.45,OM,2021-01-23 17:44:11
668,banikoara,11.2985,2.4386,81.05,13,56,4.32,BJ,2021-01-23 17:49:01
669,havre,49.5833,0.3333,41.0,65,40,14.97,FR,2021-01-23 17:49:01
670,rio de janeiro,-22.9028,-43.2075,95.0,58,20,10.36,BR,2021-01-23 17:47:28
671,magalia,39.8121,-121.5783,46.99,100,20,1.1,US,2021-01-23 17:49:01
672,pimentel,-6.8367,-79.9342,82.4,57,0,10.36,PE,2021-01-23 17:49:02
673,puerto del rosario,28.5004,-13.8627,66.2,72,20,14.97,ES,2021-01-23 17:49:02
674,longfeng,46.55,125.1167,7.68,93,0,6.15,CN,2021-01-23 17:49:02
675,conceicao do araguaia,-8.2578,-49.2647,89.49,55,16,7.0,BR,2021-01-23 17:49:02
676,khorixas,-20.3667,14.9667,69.26,79,99,13.42,NA,2021-01-23 17:49:02
677,grafton,42.207,-71.6856,28.99,50,1,19.57,US,2021-01-23 17:49:02
678,tombouctou,20.0,-3.0,70.68,15,0,8.21,ML,2021-01-23 17:49:03
679,lumding,25.7535,93.1732,57.92,78,20,2.15,IN,2021-01-23 17:49:03
680,yar-sale,66.8333,70.8333,-39.5,80,18,4.03,RU,2021-01-23 17:49:03
681,kendari,-3.945,122.4989,76.48,91,92,3.49,ID,2021-01-23 17:49:03
682,ayagoz,47.9714,80.4392,5.65,93,100,9.69,KZ,2021-01-23 17:49:03
683,kichera,55.9375,110.0997,-1.59,77,99,3.74,RU,2021-01-23 17:49:04
684,valparaiso,-33.0393,-71.6273,68.0,77,75,6.91,CL,2021-01-23 17:45:08
685,piracuruca,-3.9281,-41.7092,92.77,43,93,0.38,BR,2021-01-23 17:45:27
686,anadyr,64.75,177.4833,-18.0,76,0,11.18,RU,2021-01-23 17:49:04
687,morondava,-20.2833,44.2833,84.63,78,82,11.7,MG,2021-01-23 17:44:33
